"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: The [[international]] humanitarian aid organization, Doctors Without Borders/Medecins Sans Frontieres (MSF), continues to treat victims of violence in all locations where it is present in Darfur.<SPLIT>[[[[Sentence2]]]]: Doctors Without Borders is an international aid organization.","[[[[Sentence1]]]]: The [[internɑtional]] humanitarian aid organization, Doctors Without Borders/Medecins Sans Frontieres (MSF), continues to treat victims of violence in all locations where it is present in Darfur.<SPLIT>[[[[Sentence2]]]]: Doctors Without Borders is an international aid organization.",0.0583990216255188,0.894601047039032,0,1,0,47,"Successful"
"[[[[Sentence1]]]]: In a bowl, whisk together the eggs and sugar until completely blended and frothy.<SPLIT>[[[[Sentence2]]]]: In a bowl, whisk together the egg, sugar and [[vanilla]] until light in color.","[[[[Sentence1]]]]: In a bowl, whisk together the eggs and sugar until completely blended and frothy.<SPLIT>[[[[Sentence2]]]]: In a bowl, whisk together the egg, sugar and [[cream]] until light in color.",0.3455829620361328,0.7901144027709961,1,0,1,34,"Successful"
"[[[[Sentence1]]]]: In Nigeria, by far the most populous country in sub-Saharan Africa, over 2.7 million people are infected with HIV.<SPLIT>[[[[Sentence2]]]]: 2.7 [[percent]] of the people infected with HIV live in Africa.","[[[[Sentence1]]]]: In Nigeria, by far the most populous country in sub-Saharan Africa, over 2.7 million people are infected with HIV.<SPLIT>[[[[Sentence2]]]]: 2.7 [[precent]] of the people infected with HIV live in Africa.",0.03254902362823486,0.7832844257354736,1,0,1,37,"Successful"
"[[[[Sentence1]]]]: A jury is slated to decide for the first time whether Jack [[Kevorkian]], famed as ""Dr. Death,"" has violated Michigan's assisted-suicide ban, while the state continues to grapple with the issue of what to allow when the ill want to end their pain by ending their lives.<SPLIT>[[[[Sentence2]]]]: Jack Kevorkian is the real name of ""Dr. Death"".","[[[[Sentence1]]]]: A jury is slated to decide for the first time whether Jack [[Terminally]], famed as ""Dr. Death,"" has violated Michigan's assisted-suicide ban, while the state continues to grapple with the issue of what to allow when the ill want to end their pain by ending their lives.<SPLIT>[[[[Sentence2]]]]: Jack Kevorkian is the real name of ""Dr. Death"".",0.061364829540252686,0.9622209668159485,0,1,0,50,"Successful"
"[[[[Sentence1]]]]: Take consumer products giant Procter and Gamble. Even with a $1.[[8]] billion Research and Development budget, it still manages 500 active partnerships each year, many of them with small companies.<SPLIT>[[[[Sentence2]]]]: Procter and Gamble spends $1.8 billion for Research and Development.","[[[[Sentence1]]]]: Take consumer products giant Procter and Gamble. Even with a $1.[[Ȣ]] billion Research and Development budget, it still manages 500 active partnerships each year, many of them with small companies.<SPLIT>[[[[Sentence2]]]]: Procter and Gamble spends $1.8 billion for Research and Development.",0.0807085633277893,0.9722536206245422,0,1,0,32,"Successful"
"[[[[Sentence1]]]]: Deceased U.S. soldiers and their effects were evacuated to Japan and then shipped home in refrigerated containers for interment in the U.S.<SPLIT>[[[[Sentence2]]]]: The U.S. military evacuated U.S. [[citizens]].","[[[[Sentence1]]]]: Deceased U.S. soldiers and their effects were evacuated to Japan and then shipped home in refrigerated containers for interment in the U.S.<SPLIT>[[[[Sentence2]]]]: The U.S. military evacuated U.S. [[people]].",0.050186216831207275,0.8776670098304749,1,0,1,39,"Successful"
"[[[[Sentence1]]]]: Mice given a substance found in red wine lived longer despite a fatty diet, a study shows.<SPLIT>[[[[Sentence2]]]]: Mice fed with red wine lived longer despite a fatty diet.","[[[[Sentence1]]]]: Mice given a substance found in red wine lived longer despite a fatty diet, a study shows.<SPLIT>[[[[Sentence2]]]]: Mice fed with red wine lived longer despite a fatty diet.",0.9354440569877625,0.9354440569877625,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: Charles de Gaulle died in [[1970]] at the age of eighty. He was thus fifty years old when, as an unknown officer recently promoted to the (temporary) rank of brigadier general, he made his famous broadcast from London rejecting the capitulation of France to the Nazis after the debacle of May-June 1940.<SPLIT>[[[[Sentence2]]]]: Charles de Gaulle died in 1970.","[[[[Sentence1]]]]: Charles de Gaulle died in [[1৭70]] at the age of eighty. He was thus fifty years old when, as an unknown officer recently promoted to the (temporary) rank of brigadier general, he made his famous broadcast from London rejecting the capitulation of France to the Nazis after the debacle of May-June 1940.<SPLIT>[[[[Sentence2]]]]: Charles de Gaulle died in 1970.",0.060228943824768066,0.9757303595542908,0,1,0,44,"Successful"
"[[[[Sentence1]]]]: Teenage sensation Wayne Rooney powered England into the quarter-finals of Euro [[2004]] with two goals in Monday's 4-2 defeat of Croatia and they were joined in the last eight by champions France who beat Switzerland 3-1.<SPLIT>[[[[Sentence2]]]]: France participates in Euro 2004.","[[[[Sentence1]]]]: Teenage sensation Wayne Rooney powered England into the quarter-finals of Euro [[20O4]] with two goals in Monday's 4-2 defeat of Croatia and they were joined in the last eight by champions France who beat Switzerland 3-1.<SPLIT>[[[[Sentence2]]]]: France participates in Euro 2004.",0.08921414613723755,0.9784408807754517,0,1,0,34,"Successful"
"[[[[Sentence1]]]]: Fujimori [[charged]] that on [[January]] 26, [[1995]], Ecuador [[fired]] the [[first]] [[shot]], an allegation [[denied]] by [[Ecuador's]] [[leader]], [[Sixto]] Duran-Ballen. Predictably, each side blamed the other for [[starting]] the 1995 conflict, just as each pointed the [[finger]] of guilt to the other for [[provoking]] the border [[war]] of [[1941]], when Peru took most of the [[120]],000 [[square]] [[miles]] in contention between the two countries.<SPLIT>[[[[Sentence2]]]]: President Fujimori was re-elected in 1995.","[[[[Sentence1]]]]: Fujimori [[charg]] [[ed]] that on [[Jauary]] 26, [[1]] [[995]], Ecuador [[f]] [[ired]] the [[fiirst]] [[murdered]], an allegation [[deied]] by [[Ecador's]] [[leadеr]], [[Sxito]] Duran-Ballen. Predictably, each side blamed the other for [[satrting]] the 1995 conflict, just as each pointed the [[fi]] [[nger]] of guilt to the other for [[causing]] the border [[wartime]] of [[19]] [[41]], when Peru took most of the [[12O]],000 [[squ]] [[are]] [[mlies]] in contention between the two countries.<SPLIT>[[[[Sentence2]]]]: President Fujimori was re-elected in 1995.",0.02544689178466797,0.16820883750915527,1,1,1,282,"Failed"
"[[[[Sentence1]]]]: [[Hepburn's]] platinum, diamond and sapphire brooch had been estimated to fetch just $20,000, but sold for $120,000, six times its estimated price.<SPLIT>[[[[Sentence2]]]]: Hepburn's diamond and sapphire brooch fetched $120,000.","[[[[Sentence1]]]]: [[Hepbսrn's]] platinum, diamond and sapphire brooch had been estimated to fetch just $20,000, but sold for $120,000, six times its estimated price.<SPLIT>[[[[Sentence2]]]]: Hepburn's diamond and sapphire brooch fetched $120,000.",0.23830395936965942,0.976783812046051,0,1,0,35,"Successful"
"[[[[Sentence1]]]]: Huckaby voluntarily submitted herself to questioning Friday night at the Tracy police station, and was arrested less than six hours later. She now resides in the San Joaquin County Jail without bond, awaiting an arraignment hearing on Tuesday. On April 6, the body of [[Sandra]] Cantu was discovered stuffed inside the 28-year-old's suitcase at the bottom of a pond a few miles away from her home. The two were neighbors in the Orchard Estates Mobile Home Park and Huckaby's own 5-year-old daughter often played with Cantu. Autopsy results are still pending.<SPLIT>[[[[Sentence2]]]]: Huckaby is accused of killing Sandra Cantu.","[[[[Sentence1]]]]: Huckaby voluntarily submitted herself to questioning Friday night at the Tracy police station, and was arrested less than six hours later. She now resides in the San Joaquin County Jail without bond, awaiting an arraignment hearing on Tuesday. On April 6, the body of [[Sɑndra]] Cantu was discovered stuffed inside the 28-year-old's suitcase at the bottom of a pond a few miles away from her home. The two were neighbors in the Orchard Estates Mobile Home Park and Huckaby's own 5-year-old daughter often played with Cantu. Autopsy results are still pending.<SPLIT>[[[[Sentence2]]]]: Huckaby is accused of killing Sandra Cantu.",0.06902426481246948,0.9002113342285156,0,1,0,79,"Successful"
"[[[[Sentence1]]]]: CAMDEN, N.J. (Reuters) — Three Muslim brothers from Albania were sentenced to life in prison on Tuesday for a plot to kill American soldiers at the Fort Dix military base, which prosecutors said was inspired by the idea of holy war against the United States. The men, Dritan Duka, 30, Shain Duka, 28, and Eljvir Duka, 25, all illegal immigrants, were each sentenced to life without the possibility of parole. The three, who operated a roofing business in Cherry Hill, N.J., were among five foreign-born Muslims convicted in December of planning an attack at the base, about 40 miles east of Philadelphia. The attack was never carried out.<SPLIT>[[[[Sentence2]]]]: Eljvir Duka comes from Albania.","[[[[Sentence1]]]]: CAMDEN, N.J. (Reuters) — Three Muslim brothers from Albania were sentenced to life in prison on Tuesday for a plot to kill American soldiers at the Fort Dix military base, which prosecutors said was inspired by the idea of holy war against the United States. The men, Dritan Duka, 30, Shain Duka, 28, and Eljvir Duka, 25, all illegal immigrants, were each sentenced to life without the possibility of parole. The three, who operated a roofing business in Cherry Hill, N.J., were among five foreign-born Muslims convicted in December of planning an attack at the base, about 40 miles east of Philadelphia. The attack was never carried out.<SPLIT>[[[[Sentence2]]]]: Eljvir Duka comes from Albania.",0.9116549491882324,0.9116549491882324,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: A number of the items that he auctioned off over the two day period have been seen on his reality TV show The [[Osbournes]], which featured home life with Sharon, Ozzy and their two children. Amongst some of the higher-priced items were a carved walnut Victorian-style custom built pool table which raised $11,250, a painting from Edourad Drouot which fetched $10,500, a pair of Ozzy's famous round glasses which raised $5,250 and a dog bed given to Sharon by Elton John which sold for $2,375.<SPLIT>[[[[Sentence2]]]]: ""The Osbournes"" is the name of a reality show starring Ozzy Osbourne.","[[[[Sentence1]]]]: A number of the items that he auctioned off over the two day period have been seen on his reality TV show The [[Osbouⲅnes]], which featured home life with Sharon, Ozzy and their two children. Amongst some of the higher-priced items were a carved walnut Victorian-style custom built pool table which raised $11,250, a painting from Edourad Drouot which fetched $10,500, a pair of Ozzy's famous round glasses which raised $5,250 and a dog bed given to Sharon by Elton John which sold for $2,375.<SPLIT>[[[[Sentence2]]]]: ""The Osbournes"" is the name of a reality show starring Ozzy Osbourne.",0.06163758039474487,0.9540516138076782,0,1,0,76,"Successful"
"[[[[Sentence1]]]]: [[According]] to reports, a man protesting the G20 Summit in [[London]], England has died after collapsing at a protester camp. Sky News says the man collapsed on the street inside a [[camp]] close to the Bank of England and when found he was still breathing, but efforts by paramedics to rescue him failed and he was pronounced dead at an area hospital. [[The]] [[name]] of the person and [[cause]] of death are not yet known, but several people were injured earlier in the day. It is also reported by Sky News that people threw bottles at him and authorities when they were taking him to a waiting ambulance.<SPLIT>[[[[Sentence2]]]]: Sky News [[offices]] are close to the [[Bank]] of England.","[[[[Sentence1]]]]: [[Ac]] [[cording]] to reports, a man protesting the G20 Summit in [[Manchester]], England has died after collapsing at a protester camp. Sky News says the man collapsed on the street inside a [[ca]] [[mp]] close to the Bank of England and when found he was still breathing, but efforts by paramedics to rescue him failed and he was pronounced dead at an area hospital. [[De]] [[names]] of the person and [[case]] of death are not yet known, but several people were injured earlier in the day. It is also reported by Sky News that people threw bottles at him and authorities when they were taking him to a waiting ambulance.<SPLIT>[[[[Sentence2]]]]: Sky News [[offіces]] are close to the [[Banque]] of England.",0.031671762466430664,0.521216869354248,1,0,1,166,"Successful"
"[[[[Sentence1]]]]: The San Diego Padres ace, Jake Peavy, was [[hurt]] in an 8-5 loss to the St. Louis Cardinals.<SPLIT>[[[[Sentence2]]]]: The San Diego Padres won the [[game]] against the St. Louis Cardinals.","[[[[Sentence1]]]]: The San Diego Padres ace, Jake Peavy, was [[huⲅt]] in an 8-5 loss to the St. Louis Cardinals.<SPLIT>[[[[Sentence2]]]]: The San Diego Padres won the [[ga]] [[me]] against the St. Louis Cardinals.",0.174873948097229,0.5402513146400452,1,0,1,46,"Successful"
"[[[[Sentence1]]]]: Despite CNOOC's all-cash bid, Unocal said its [[recommendation]] to shareholders in favor of the $16.4 billion offer of [[cash]] and stock from Chevron remains in effect.<SPLIT>[[[[Sentence2]]]]: Unocal said it [[would]] [[evaluate]] the CNOOC offer.","[[[[Sentence1]]]]: Despite CNOOC's all-cash bid, Unocal said its [[recommendatioո]] to shareholders in favor of the $16.4 billion offer of [[monies]] and stock from Chevron remains in effect.<SPLIT>[[[[Sentence2]]]]: Unocal said it [[ԝould]] [[evaluɑte]] the CNOOC offer.",0.023851096630096436,0.6709775328636169,1,0,1,88,"Successful"
"[[[[Sentence1]]]]: U.S. forces have been engaged in intense fighting after insurgents launched simultaneous attacks in several [[Iraqi]] cities, including Fallujah and Baqubah.<SPLIT>[[[[Sentence2]]]]: Fallujah and Baqubah are Iraqi cities.","[[[[Sentence1]]]]: U.S. forces have been engaged in intense fighting after insurgents launched simultaneous attacks in several [[Bagdad]] cities, including Fallujah and Baqubah.<SPLIT>[[[[Sentence2]]]]: Fallujah and Baqubah are Iraqi cities.",0.05799531936645508,0.5402315855026245,0,1,0,33,"Successful"
"[[[[Sentence1]]]]: But Huawei says that expansion has not been easy - obtaining visas for its Chinese engineers to work on long-term projects in India being a particular challenge.<SPLIT>[[[[Sentence2]]]]: Chinese engineers working on long-term projects in India can easily obtain visas.","[[[[Sentence1]]]]: But Huawei says that expansion has not been easy - obtaining visas for its Chinese engineers to work on long-term projects in India being a particular challenge.<SPLIT>[[[[Sentence2]]]]: Chinese engineers working on long-term projects in India can easily obtain visas.",0.8911529183387756,0.8911529183387756,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: [[According]] to Becky Gibbons of New [[York]] State Police and Chris Collins [[County]] Executive in Erie [[County]], New [[York]], the total number of [[fatalities]] is 50, [[including]] 45 [[passengers]], four [[crew]] members and a [[person]] on the [[ground]], while a [[woman]] and daughter on the ground were injured, [[near]] the [[edge]] of farmland, about seven miles from Buffalo Niagara International Airport.<SPLIT>[[[[Sentence2]]]]: A [[daily]] commuter flight [[crashed]] in Buffalo.","[[[[Sentence1]]]]: [[Ac]] [[cording]] to Becky Gibbons of New [[Yo]] [[rk]] State Police and Chris Collins [[Cоunty]] Executive in Erie [[District]], New [[Yorke]], the total number of [[fatalit]] [[ies]] is 50, [[encompassing]] 45 [[passenger]], four [[ϲrew]] members and a [[individuals]] on the [[gr]] [[ound]], while a [[wom]] [[an]] and daughter on the ground were injured, [[n]] [[ear]] the [[pointe]] of farmland, about seven miles from Buffalo Niagara International Airport.<SPLIT>[[[[Sentence2]]]]: A [[everyday]] commuter flight [[cra]] [[shed]] in Buffalo.",0.025678277015686035,0.2781684398651123,1,1,1,248,"Failed"
"[[[[Sentence1]]]]: [[A]] [[smaller]] [[proportion]] of Yugoslavia's Italians were [[settled]] in Slovenia (at the 1991 [[national]] census, some 3000 inhabitants of [[Slovenia]] [[declared]] themselves as ethnic Italians).<SPLIT>[[[[Sentence2]]]]: [[Slovenia]] has [[3]],[[000]] inhabitants.","[[[[Sentence1]]]]: [[une]] [[sma]] [[ller]] [[pr]] [[oportion]] of Yugoslavia's Italians were [[settleԁ]] in Slovenia (at the 1991 [[n]] [[ational]] census, some 3000 inhabitants of [[Slovenіa]] [[dec]] [[lared]] themselves as ethnic Italians).<SPLIT>[[[[Sentence2]]]]: [[Sloven]] [[ia]] has [[Ʒ]],[[O00]] inhabitants.",0.021663904190063477,0.3146154284477234,1,1,1,141,"Failed"
"[[[[Sentence1]]]]: Eric Harris and Dylan Klebold, seniors at the suburban Denver school, detonated homemade bombs and opened fire with shotguns, a rifle and a semiautomatic handgun on April 20, 1999. They killed a teacher and 12 students and wounded 23 others before committing suicide. The massacre shocked the country like no other. It was the worst school assault in American history at that time, and it came in the wake of a half-dozen others. It played out on live television, watched by millions. And it represented the violent destruction of a cherished American idea: that schools in the suburbs and the countryside were havens of peace and safety.<SPLIT>[[[[Sentence2]]]]: 13 persons were killed by two students in 1999.","[[[[Sentence1]]]]: Eric Harris and Dylan Klebold, seniors at the suburban Denver school, detonated homemade bombs and opened fire with shotguns, a rifle and a semiautomatic handgun on April 20, 1999. They killed a teacher and 12 students and wounded 23 others before committing suicide. The massacre shocked the country like no other. It was the worst school assault in American history at that time, and it came in the wake of a half-dozen others. It played out on live television, watched by millions. And it represented the violent destruction of a cherished American idea: that schools in the suburbs and the countryside were havens of peace and safety.<SPLIT>[[[[Sentence2]]]]: 13 persons were killed by two students in 1999.",0.944757342338562,0.944757342338562,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: 47-year-old Susan [[Boyle]] from Blackburn, West Lothian in Scotland, [[made]] her debut appearance on the show on Saturday night by saying that she had ""never been married, never been kissed"" and was currently unemployed, living alone at home with her cat, Pebbles. She says that she wants to ""be a professional singer"", but has ""[[never]] been given the chance."" Audience members and judges Amanda Holden, Simon Cowell and Piers Morgan, [[first]] laughed and even poked fun at her. Boyle then stunned the judges and audience, getting a standing ovation, with her performance of I Dreamed a Dream from the award winning musical [[performance]] Les Misérables. Cowell [[called]] her [[performance]] ""extraordinary"" while Morgan called it ""the biggest surprise I've had in three years of this show. I am shocked."" Holden even admitted that ""everyone was against you [Boyle]"" and that ""we were all being very cynical.""<SPLIT>[[[[Sentence2]]]]: Simon Cowell [[fell]] in [[love]] with Susan Boyle.","[[[[Sentence1]]]]: 47-year-old Susan [[Boye]] from Blackburn, West Lothian in Scotland, [[effected]] her debut appearance on the show on Saturday night by saying that she had ""never been married, never been kissed"" and was currently unemployed, living alone at home with her cat, Pebbles. She says that she wants to ""be a professional singer"", but has ""[[neѵer]] been given the chance."" Audience members and judges Amanda Holden, Simon Cowell and Piers Morgan, [[fiirst]] laughed and even poked fun at her. Boyle then stunned the judges and audience, getting a standing ovation, with her performance of I Dreamed a Dream from the award winning musical [[perforamnce]] Les Misérables. Cowell [[callеd]] her [[perform]] [[ance]] ""extraordinary"" while Morgan called it ""the biggest surprise I've had in three years of this show. I am shocked."" Holden even admitted that ""everyone was against you [Boyle]"" and that ""we were all being very cynical.""<SPLIT>[[[[Sentence2]]]]: Simon Cowell [[fallen]] in [[adores]] with Susan Boyle.",0.12901562452316284,0.5244612693786621,1,0,1,230,"Successful"
"[[[[Sentence1]]]]: On October 1 2001, EU and other countries introduced the option for domestic animal owners to apply for Pet passports under the Pets Travel Scheme (PETS for short), for pets returning from abroad to the United Kingdom. This replaced the old system of 6 months compulsory quarantine for all domestic pets.<SPLIT>[[[[Sentence2]]]]: In 2001, the EU introduced a six-month compulsory quarantine for all domestic pets.","[[[[Sentence1]]]]: On October 1 2001, EU and other countries introduced the option for domestic animal owners to apply for Pet passports under the Pets Travel Scheme (PETS for short), for pets returning from abroad to the United Kingdom. This replaced the old system of 6 months compulsory quarantine for all domestic pets.<SPLIT>[[[[Sentence2]]]]: In 2001, the EU introduced a six-month compulsory quarantine for all domestic pets.",0.938366711139679,0.938366711139679,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The Longest Day ever lengthens. The 25th anniversary celebration of the first Normandy landing lasted three days; the [[50th]] will spread out over a year.<SPLIT>[[[[Sentence2]]]]: 50th Anniversary of Normandy Landings lasts a year.","[[[[Sentence1]]]]: The Longest Day ever lengthens. The 25th anniversary celebration of the first Normandy landing lasted three days; the [[50h]] will spread out over a year.<SPLIT>[[[[Sentence2]]]]: 50th Anniversary of Normandy Landings lasts a year.",0.11592739820480347,0.6514115333557129,0,1,0,32,"Successful"
"[[[[Sentence1]]]]: [[The]] [[Qin]] (from which the name [[China]] is derived) established the approximate boundaries and [[basic]] administrative system that all subsequent dynasties were to [[follow]].<SPLIT>[[[[Sentence2]]]]: Qin Shi Huang was the [[first]] Chinese Emperor.","[[[[Sentence1]]]]: [[T]] [[he]] [[Q]] [[in]] (from which the name [[Chine]] is derived) established the approximate boundaries and [[baѕic]] administrative system that all subsequent dynasties were to [[tracking]].<SPLIT>[[[[Sentence2]]]]: Qin Shi Huang was the [[fi]] [[rst]] Chinese Emperor.",0.03588283061981201,0.10182911157608032,1,1,1,100,"Failed"
"[[[[Sentence1]]]]: Hands Across the Divide was formed in March 2001, and one of its immediate aims was to press for more freedom of contact and communication right away between the two parts of Cyprus, and for early progress towards a solution to 'the Cyprus problem'.<SPLIT>[[[[Sentence2]]]]: Cyprus was divided into two parts in March 2001.","[[[[Sentence1]]]]: Hands Across the Divide was formed in March 2001, and one of its immediate aims was to press for more freedom of contact and communication right away between the two parts of Cyprus, and for early progress towards a solution to 'the Cyprus problem'.<SPLIT>[[[[Sentence2]]]]: Cyprus was divided into two parts in March 2001.",0.9196730852127075,0.9196730852127075,0,0,1,1,"Skipped"
